iter,time,reward,steps,convergence
1,0.002081320000000275,-519.66,299.94,89.1
2,0.0031643560000000903,-448.13,300.0,79.2
3,0.00504269199999996,-464.62,299.17,69.78999999999999
4,0.006074799999999492,-391.42,299.59,60.17999999999999
5,0.007801080999999321,-409.97,300.0,50.279999999999994
6,0.0092877309999988,-403.13,297.02,40.86999999999999
7,0.010294486999998576,-420.5,299.6,30.96999999999999
8,0.012089646999998926,-404.31,300.0,21.157175252001714
9,0.013184247999999066,-364.29,298.93,11.351582780111432
10,0.014385011999999087,-347.91,300.0,1.4579539147901925
11,0.016218121999998836,-354.05,300.0,1.547953914790193
12,0.01741715499999863,-407.19,300.0,1.632938847941206
13,0.02133585899999879,-399.37,299.66,1.232938847941206
14,0.022380795999999314,-384.93,299.01,1.432938847941206
15,0.023390305999998695,-373.53,298.77,1.4419388479412063
16,0.024395289999998404,-348.36,299.04,1.0508488479412066
17,0.025288758999998606,-382.8,300.0,1.140758847941207
18,0.02619567899999886,-351.88,300.0,1.147122638600365
19,0.02708986799999824,-302.24,300.0,1.0534240449360497
20,0.028023353999998335,-306.08,300.0,1.13694598125729
21,0.02892851399999863,-299.54,300.0,1.0469460837595137
22,0.02981915499999932,-299.9,300.0,0.9619612336353015
23,0.03218307499999895,-301.16,300.0,0.8719612336353009
24,0.033059400999999156,-304.3,300.0,0.38196716121356644
