iter,time,reward,steps,convergence
1,0.0112172710000209,-435.79,299.08,93.51
2,0.012688039000067874,-409.62,298.86,88.02000000000001
3,0.014477887000055034,-409.19,299.35,78.12
4,0.01662800700006528,-405.03,298.53,70.83000000000001
5,0.018513716000086333,-396.91,298.93,60.93000000000001
6,0.023162802000115335,-371.07,298.61,51.03000000000001
7,0.02439939400011326,-403.98,300.0,43.74000000000001
8,0.02548682500008681,-390.41,299.33,38.25
9,0.026414829000088957,-365.21,297.55,29.16072171
10,0.027382339000098455,-359.07,299.95,20.070721709999994
11,0.02833042500009242,-367.57,299.19,18.270721709999997
12,0.02928501100006997,-372.84,299.33,13.860721709999996
13,0.030666381000060028,-364.86,300.0,13.860721709999996
14,0.03158666700005597,-384.09,298.9,11.250721709999997
15,0.0326086320000627,-347.3,299.14,11.250721709999997
16,0.033577106000109325,-370.5,299.12,15.219721709999998
17,0.035240749000138294,-348.7,299.24,12.609721709999999
18,0.036740829000166286,-349.47,298.86,8.199721709999999
19,0.03813626700019768,-339.05,300.0,9.998999999999999
20,0.03915306400017471,-348.6,300.0,17.528309999999998
21,0.04018803300016316,-316.93,300.0,15.647310064556445
22,0.04159638500016172,-325.2,299.97,15.647310064556445
23,0.04322858000017504,-336.07,299.94,15.647310064556445
24,0.04420058800019433,-330.31,300.0,15.647310064556445
25,0.04617331400021385,-330.58,299.13,17.099682755712735
26,0.04708870300021317,-331.18,299.22,13.131292462196939
27,0.04810642000018106,-306.55,299.61,13.941292462196937
28,0.04902677800021138,-314.62,299.59,13.941292462196937
29,0.04995786300025884,-313.78,300.0,13.941292462196941
30,0.05107243800023298,-333.2,300.0,5.601982462196939
31,0.05216362800024399,-338.26,300.0,5.682982397640492
32,0.05314930800022921,-314.59,299.3,6.492982397640492
33,0.05434115700023767,-308.32,300.0,6.492982397640492
34,0.055387835000260566,-313.39,300.0,7.303747692277739
35,0.05629478600025095,-306.57,300.0,5.85137500112145
36,0.057424866000246766,-314.21,300.0,5.8507653012985825
37,0.059106472000223675,-309.81,300.0,5.040765301298583
38,0.06035467800023753,-314.12,300.0,5.85240072600175
39,0.06130215600023803,-313.75,300.0,6.036113667001748
40,0.06228620700022702,-319.13,300.0,6.910423163882376
41,0.06495444700021835,-311.95,299.23,6.100423163882384
42,0.0676699010002153,-300.34,300.0,5.291231725213725
43,0.06861400600024581,-303.51,299.76,5.291231725213725
44,0.06963143100023217,-306.49,300.0,4.480466430576532
45,0.07055243200022687,-306.38,300.0,4.480472230019113
46,0.0714965230002349,-302.82,300.0,4.480472223358619
47,0.07241071800018517,-310.35,300.0,4.480472223359072
48,0.07332319500017093,-312.32,300.0,3.66883679865591
49,0.07423514800018438,-302.8,300.0,0.8757733966515261
50,0.07522600300018212,-303.3,300.0,0.0014638997709440105
