iter,time,reward,steps,convergence
1,0.0014342309999904046,-1045.52,296.07,89.11197901
2,0.002401693999985355,-763.72,300.0,79.22483554628981
3,0.003429382999996733,-307.84,300.0,69.42483554628981
4,0.00452553099999875,-299.99,300.0,59.62383554628981
5,0.005510448999999085,-309.92,300.0,49.738433502809656
6,0.00662587699999051,-311.11,300.0,39.932034034799656
7,0.007556315000002201,-304.76,300.0,30.133024034799654
8,0.008493556000004787,-299.72,300.0,20.33301403479965
9,0.009476540999997951,-369.12,300.0,10.935199318997793
10,0.010836472999997682,-337.83,300.0,1.5296691562817772
11,0.011710544000010259,-301.81,300.0,1.5310241508877585
12,0.012948110000010615,-330.17,300.0,1.531827424125243
13,0.01391497600000946,-346.38,300.0,1.7318274241252432
14,0.014797936000007894,-303.85,300.0,1.7325106400692405
15,0.01578498200001377,-299.18,300.0,2.2062510757275575
16,0.016708546000018032,-305.39,300.0,2.5986752462710108
17,0.017640132000011022,-345.86,300.0,2.6074925452259854
18,0.01856344300001922,-358.57,300.0,2.523753054828742
19,0.019612339000019574,-299.27,300.0,2.3225577706306
20,0.020525113000019246,-329.31,299.29,1.9291759433466154
21,0.021604187000022534,-310.94,300.0,2.368344667740634
22,0.022520189000033497,-300.44,300.0,2.853585858213352
23,0.023421082000027127,-303.23,300.0,2.6579767565489316
24,0.024333234000039283,-309.03,300.0,2.8770144809688825
25,0.025666347000026235,-320.76,300.0,2.860877715262357
26,0.026535322000029282,-319.14,300.0,2.460623254019756
27,0.027494415000035133,-303.32,300.0,3.350815955064782
28,0.028396309000044084,-306.47,300.0,3.3523229471443843
29,0.02931606500004591,-382.84,297.82,3.5489980367473257
30,0.030120424000045887,-301.22,300.0,3.7260722323943085
31,0.030986800000022185,-307.89,300.0,4.173569503394309
32,0.03185648500002003,-301.52,300.0,3.769200774668498
33,0.03273194000001922,-299.09,300.0,4.139508579929331
34,0.03360568300001887,-388.17,298.92,3.9210701763902094
35,0.03446992300001739,-337.76,298.88,3.541048532601777
