iter,time,reward,steps,convergence
1,0.02217848,-544.36,299.87,89.1
2,0.029725942000000005,-512.15,299.94,79.2
3,0.03899698699999998,-424.5,298.82,69.39
4,0.04457919300000002,-449.96,299.06,59.779999999999994
5,0.049292097000000146,-365.28,300.0,49.96999999999999
6,0.05286278000000011,-366.78,298.45,40.07899999999999
7,0.055858505,-437.03,299.93,30.259999999999998
8,0.05923202899999991,-447.16,298.46,20.360000000000003
9,0.06368298199999978,-394.8,299.15,10.460000000000003
10,0.06494839399999974,-340.37,300.0,0.5600000000000023
11,0.06606382599999971,-405.46,298.62,0.5600000000000023
12,0.06808117099999977,-387.32,300.0,1.050000000000003
13,0.0692604459999997,-405.36,299.77,0.9600000000000023
14,0.07047368499999984,-409.88,299.05,0.7600000000000022
15,0.07165461900000003,-399.67,300.0,0.6700000000000017
16,0.07364597399999995,-332.27,298.26,0.7510000000000019
17,0.07483687199999989,-349.89,300.0,1.1600000000000024
18,0.07603284099999974,-344.04,298.45,1.2508820900000017
19,0.07718094199999981,-358.09,297.85,1.2508820900000017
20,0.07826933499999944,-349.5,298.89,1.3408820900000022
21,0.0794649239999996,-363.89,299.6,1.4397920900000032
22,0.08087624699999996,-340.38,300.0,1.0419119245155315
23,0.08222363899999996,-372.87,298.71,1.131911924515532
24,0.08326451300000004,-341.04,300.0,1.1407248055155321
25,0.08456468500000014,-343.91,300.0,1.1412696132653237
26,0.08576063300000003,-330.03,300.0,1.312269613265323
27,0.08677014100000013,-348.59,300.0,1.1122696132653231
28,0.08794930200000017,-344.12,300.0,1.1113875232653243
29,0.08899910800000033,-327.88,299.41,1.2054629346409598
30,0.09014088300000012,-306.65,300.0,1.1202459036409593
31,0.09119737400000005,-308.6,299.91,1.0213359036409586
32,0.09405425699999981,-317.01,300.0,0.9292160725548981
33,0.09527594699999975,-319.43,300.0,0.8392167493487932
34,0.09630024400000003,-359.57,299.97,1.2304038683487932
35,0.09732278099999991,-301.97,300.0,1.719859060599002
36,0.09838246300000009,-307.69,300.0,1.4588590605990022
37,0.09947802300000008,-300.82,300.0,1.1688590774003842
38,0.10065382099999987,-302.78,300.0,1.0788595044593463
39,0.101768898,-303.48,300.0,1.0747840930837114
40,0.10283957999999993,-302.62,299.59,1.070001124943485
41,0.10383771899999994,-305.83,300.0,1.0700067940747686
42,0.10497232499999987,-303.41,300.0,1.0700067906454933
43,0.10637011900000015,-315.49,300.0,1.0700065632027518
44,0.1073663370000002,-299.81,300.0,0.5800065632471103
45,0.10845582700000023,-302.79,298.97,0.09000656324737974
