iter,time,reward,steps,convergence
1,0.0010825959999998247,-221.52,198.82,89.1
2,0.002231658000003023,-194.56,196.38,97.2
3,0.0033101660000021127,-182.54,192.62,88.029
4,0.004460046000001938,-186.92,195.74,78.12899999999999
5,0.006190398000001096,-184.92,192.44,68.229
6,0.006625530000000879,-186.56,192.64,58.32899999999999
7,0.0075814819999990846,-185.5,192.3,48.428999999999995
8,0.008331744999999557,-195.84,197.2,38.528999999999996
9,0.009171469000001764,-190.18,197.74,42.91885799999999
10,0.010007134000002083,-188.32,196.2,48.795857999999996
11,0.011629854000002382,-189.06,194.74,60.527655
12,0.012686529000003333,-183.86,192.06,43.256655729
13,0.013606701000004051,-183.56,190.72,42.527655729
14,0.014402707000002124,-183.94,195.36,57.520539459
15,0.015246165000000644,-191.78,198.08,66.834190193157
16,0.015646538000002153,-122.76,159.36,73.42007450243382
17,0.01651594000000145,-165.68,185.36,90.27790323185434
18,0.017554195000002437,-148.82,174.06,104.57705527321335
19,0.017920980000003084,-156.28,175.78,104.06665835165852
20,0.01876039000000418,-106.36,151.14,94.41360146833026
21,0.019029972000002005,-66.44,130.6,93.55234802510518
22,0.020037423000001553,-93.08,140.82,100.41629512817283
23,0.020875682000003337,-82.78,130.3,103.542258157561
24,0.02099136100000365,-14.34,87.84,101.71727958138045
25,0.021135665000002746,-6.26,80.66,110.02835896705395
26,0.022017302000001848,12.04,70.82,112.16340627438493
27,0.022615794000000022,16.42,71.72,99.49552662802097
28,0.022748532000001376,14.46,72.76,97.51989342140105
29,0.022858057000000542,-45.28,111.42,87.52470911530935
30,0.02307207799999844,-58.6,117.96,88.76713415181497
31,0.02318945899999747,-48.76,107.68,92.65406977142338
32,0.023400708999997022,26.18,62.04,101.08889062351916
33,0.02351324199999638,65.36,33.42,114.93043896359909
34,0.023639494999997623,58.98,38.28,115.60123059306552
35,0.023735592999997834,-25.54,85.44,111.95291600060659
36,0.023836490999997295,62.44,34.4,108.87489741943
37,0.02392808599999796,54.14,43.28,121.55325141756575
38,0.024075013999997452,39.9,58.24,124.49580078351266
39,0.024227441999997268,64.72,33.78,121.90330718433964
40,0.024317416999995345,61.9,34.44,129.48545379895
41,0.024424241999994933,71.78,29.46,115.60640258001317
42,0.024714103999993853,40.72,54.22,115.89974464820644
43,0.024833133999994317,-8.74,92.6,115.74628353974647
44,0.025283683999994366,74.28,27.72,118.81170776196957
45,0.02537355999999491,24.9,68.32,117.14859366412502
46,0.02549044399999545,72.76,28.48,118.73956978864246
47,0.02562106799999242,36.32,63.4,119.14702604470854
48,0.025856313999991443,44.72,55.0,119.11985814488841
49,0.026017973999991284,49.48,49.74,119.61332150426517
50,0.026161779999991808,65.74,33.58,106.60018412997616
51,0.026278562999991095,66.1,33.66,118.29015795111816
52,0.02638571099999254,68.0,31.72,103.46040806323565
53,0.026533719999992655,50.0,48.78,88.69618108790877
54,0.026632431999992434,50.18,51.06,73.877513862376
55,0.026748000999994304,67.76,32.22,63.280882586886676
56,0.026835119999994106,48.22,49.12,73.86699342693804
57,0.026989090999993692,14.84,80.36,58.876748594487125
58,0.027211968999992564,-50.74,121.08,51.44453798191669
59,0.027362612999993985,43.12,54.08,55.97415223875532
60,0.02747798999999418,31.56,60.84,68.48471134302993
61,0.027674620999995625,39.86,60.26,70.58031064730798
62,0.027838966999993886,53.76,43.86,69.86294283123713
63,0.027914302999995755,69.66,30.24,68.23589877523685
64,0.027986569999995936,70.08,29.64,66.68103657435628
65,0.028085183999998264,71.88,28.78,80.6648504817243
66,0.028175961999998833,65.5,33.72,77.07101886240713
67,0.028251875000002258,74.12,27.88,85.89422424857437
68,0.028329919000004367,45.84,53.88,78.65718286022958
69,0.028410798000006565,72.2,28.86,74.73925813607134
70,0.0284922780000052,22.22,71.7,60.93619051909845
71,0.02862457000000518,1.0,92.48,58.26092106358209
72,0.02892291100000577,7.72,84.18,72.461795253002
73,0.02900858700000697,60.0,37.2,72.3919291051827
74,0.029230560000005568,50.22,49.5,84.83725323928833
75,0.02934545400000843,67.24,30.42,83.86895355613377
76,0.02942603500000729,61.2,33.2,71.96304039577163
77,0.02969185700000665,63.32,37.92,62.162417984836864
78,0.029806246000003256,68.82,31.66,62.987437927453456
79,0.02989336200000281,42.14,54.84,62.6279321654509
80,0.03022760200000363,5.32,89.6,63.74049976623221
81,0.030346522000002096,24.1,73.52,53.88679480534488
82,0.030474467000001226,60.16,41.84,39.96188176022029
83,0.030612103999999363,76.48,25.52,52.94842539624182
84,0.030730116000000862,71.68,30.32,40.40828801022904
85,0.030940941000000777,73.74,26.92,26.504364790529166
86,0.03124343700000054,12.26,85.7,25.651299751666215
87,0.03139079600000372,-24.72,110.9,25.92973693255226
88,0.03151941700000194,59.12,38.4,25.57745335458626
89,0.03159781800000516,51.6,48.38,24.496996312638778
90,0.03169708700000484,75.58,26.42,24.445306931554533
91,0.03177115800000507,9.6,84.82,22.79800413303114
92,0.031876792000005594,76.08,25.92,22.19649121639418
93,0.031963391000008556,52.98,47.0,9.239528908474988
94,0.03205407400000837,-103.48,145.3,21.445300762695986
95,0.03222526600000819,-7.3,99.44,22.52127972877829
96,0.03232625200000783,31.56,70.44,21.98645731730552
97,0.03242115500000864,73.88,27.36,20.950128013487284
98,0.03251649900000686,75.12,26.88,21.617337050987594
99,0.03260582900000841,40.74,61.26,21.442851863637287
100,0.03280822300001063,39.48,62.52,23.08828992199283
101,0.03301446700001165,26.82,73.16,23.812027060973264
102,0.033151363000012424,76.48,25.52,23.84994060024529
103,0.03324844900001267,61.28,40.72,24.060251244694314
104,0.033375338000013244,56.22,45.78,13.34725237160074
105,0.03361386400001365,60.26,38.7,12.107952076903487
106,0.03372038000001254,58.6,42.64,11.643233613892656
107,0.03384171600001196,66.1,33.88,11.757623692238926
108,0.034017237000011136,57.12,44.12,10.41776554588535
109,0.03416303300001289,20.1,81.9,10.577993766759283
110,0.03425062500001275,76.78,25.22,7.865381265113723
111,0.03435129200001441,74.98,26.26,7.836021068890171
112,0.03446243000001559,63.2,38.8,8.206451772116168
113,0.03455933100001474,58.92,43.08,8.24259172119073
114,0.0346785170000139,18.5,61.68,15.21760497351902
115,0.03487168900001336,40.76,59.14,15.41763029344799
116,0.03511436300001236,73.98,28.02,15.850388509836346
117,0.03521318600001422,72.52,28.72,15.761259926052896
118,0.03529902400001461,73.04,28.96,15.83964287217663
119,0.035406810000015554,40.8,60.26,15.78713028339333
