iter,time,reward,steps,convergence
1,0.0020058789999994886,-204.36,197.18,89.1
2,0.004227234999999219,-196.32,196.2,79.2
3,0.007195910999999278,-185.62,191.84,69.3
4,0.008682207999998859,-195.86,196.12,61.2
5,0.01045313799999903,-195.8,195.66,51.3
6,0.01219542299999965,-193.66,195.54,41.4
7,0.014069121999999545,-197.14,199.26,31.598019
8,0.01607677599999935,-188.7,188.74,21.7952361
9,0.01844703999999897,-201.02,185.16,11.8952361
10,0.018941109999999206,-187.32,195.28,3.7952360999999994
11,0.020088112999999908,-194.42,199.46,3.803175639
12,0.021372189999999236,-173.9,189.18,3.803175639
13,0.023635996999998632,-199.18,200.0,5.261175638999999
14,0.024052506999998613,-190.46,197.52,4.773375638999999
15,0.026720165999998713,-173.94,191.1,4.7740123106324095
16,0.027868016999998524,-178.88,191.82,4.7740123106324095
17,0.02898709699999813,-185.84,194.92,4.676030529507399
18,0.030241347999997892,-187.6,194.66,4.578813429507399
19,0.03095658899999787,-190.86,195.9,4.578813429507399
20,0.032078576999998276,-181.08,192.18,2.7788322122965243
21,0.03303958699999843,-185.78,194.86,2.7708950602478515
22,0.034165897999997696,-175.54,190.5,3.8337770602478516
23,0.035093316999997626,-162.7,185.56,3.3323708602478512
24,0.03587484699999788,-179.94,191.04,2.0201865582396272
25,0.03672840999999849,-127.08,164.44,2.42352206346708
26,0.03770551499999897,-121.3,164.72,2.4235229055215095
27,0.03850685999999914,-72.78,136.4,3.184105196705351
28,0.03869471199999985,10.5,87.46,3.912049096299479
29,0.03882257799999955,25.94,70.0,4.636547006327442
30,0.03895887100000017,21.04,74.9,5.6220695705319015
31,0.03926689999999944,39.24,62.76,6.315766095376351
32,0.039453396999999946,38.82,63.18,6.071445412782809
33,0.03962937299999947,39.64,62.36,5.983392245319962
34,0.03975949699999948,35.24,66.76,6.721554378674975
35,0.03992137299999943,20.0,77.96,7.1378197141361825
36,0.04003628099999901,27.4,74.6,8.172724343125001
37,0.04017749499999912,8.44,89.52,8.041656201134124
38,0.04029822499999902,38.82,63.18,8.287321774209724
39,0.04051464599999921,33.18,68.82,8.274795422125436
40,0.040654022999999206,62.12,39.88,7.932244415493109
41,0.04075528299999931,55.86,46.14,7.906176027828877
42,0.04096064299999913,58.46,43.54,7.691697115017904
43,0.04110061599999959,59.76,42.24,7.617255448854477
44,0.04122216999999928,56.64,45.36,7.692102727920594
45,0.04142477399999933,52.1,49.9,7.30148893013718
46,0.041541679999999026,58.12,43.88,7.924094089601004
47,0.041711242999999065,59.36,42.64,7.669960050986236
48,0.0419428419999992,59.68,42.32,7.4143497803348115
49,0.04212228299999943,56.96,45.04,7.346848333268457
50,0.042369073999999785,60.26,41.74,7.836059504948541
51,0.04251222999999982,60.84,41.16,8.75409289913526
52,0.04270779699999938,62.18,39.82,9.461156039582267
53,0.042820626999999334,55.92,46.08,9.253032055396952
54,0.042985888999999666,53.02,46.96,8.943688801820175
55,0.04331309599999944,60.8,41.2,9.623508700814225
56,0.043556425999999426,61.6,40.4,9.156634768229797
57,0.04378483399999933,64.24,37.76,9.307118135935983
58,0.04402469599999925,54.78,47.22,9.62871215941848
59,0.04423059099999982,50.22,51.78,9.26362526189733
60,0.044342141000000446,60.54,41.46,9.554796505402502
61,0.0445219020000005,57.72,44.28,8.503315402889084
62,0.04463536900000076,55.94,46.06,7.529525758905386
63,0.044777454000000994,62.22,39.78,8.878632970518852
64,0.04499217900000119,54.66,47.34,9.055546048419462
65,0.0450923120000013,57.68,44.32,8.179162253307277
66,0.04520199200000086,60.76,41.24,8.356410013272884
67,0.04533406900000081,59.14,42.86,8.185629695750645
68,0.04549003500000115,61.04,40.96,8.57796100263141
69,0.045596505000001564,59.86,42.14,9.57337146747045
70,0.04574683300000171,58.72,43.28,8.378526479895509
71,0.045873135000001675,59.92,42.08,8.896403791410956
72,0.04606382700000111,60.12,41.88,9.764651997248881
73,0.04695211200000138,76.82,25.18,8.047646923670767
74,0.04729087200000137,76.02,25.98,7.965729418496861
75,0.04836743600000126,75.26,26.74,9.1588917992646
76,0.048788441000001015,76.14,25.86,8.946705399857354
77,0.049320140000000734,75.86,26.14,9.388779819232926
78,0.04949738000000092,76.72,25.28,9.296174769335973
79,0.049611388000000645,76.06,25.94,9.397756020751325
80,0.049699269000000434,75.98,26.02,9.353520210106902
81,0.049800988000000324,75.12,26.88,10.27377415251769
82,0.04987535900000051,74.26,27.74,9.262897450402079
83,0.04998451700000128,74.9,27.1,9.287341934722066
84,0.05006034700000139,75.86,26.14,8.880586776876
85,0.05019151200000138,77.2,24.8,8.782814543497349
86,0.05030049800000125,75.7,26.3,8.43145420239845
87,0.050397623000002056,75.1,26.9,8.866217706314302
88,0.05050930600000214,75.0,27.0,8.84116820889289
89,0.05083159700000284,75.5,26.5,8.759764950025339
90,0.05121967300000296,75.72,26.28,9.103741648249551
91,0.05159847400000306,76.12,25.88,7.343076275499106
92,0.051694584000002486,76.5,25.5,8.331542441924658
93,0.05183953700000288,76.94,25.06,8.310207324573833
94,0.05193220500000262,75.26,26.74,9.896939097663836
95,0.05202180400000245,75.78,26.22,10.151556631591173
96,0.05211893600000206,76.18,25.82,9.97132468069989
97,0.052221753000001314,75.46,26.54,8.95226536664247
98,0.05230821400000174,75.38,26.62,7.840402634747761
99,0.05237493800000159,74.78,27.22,7.1445173004554645
100,0.052534114000001964,75.82,26.18,7.65729395024953
101,0.05287890300000164,75.48,26.52,8.69281749703882
102,0.05299809100000186,75.04,26.96,8.479051976955557
103,0.05310711100000187,76.76,25.24,9.393051873075713
104,0.053236638000001335,75.84,26.16,9.070564815497837
105,0.053432297000001405,74.94,27.06,8.23614547673324
106,0.05357798500000133,75.96,26.04,8.886038447743896
107,0.05374585800000187,77.22,24.78,9.110567780139178
108,0.05393073800000181,75.84,26.16,10.224967943453631
109,0.0541196560000019,75.9,26.1,10.186278289129627
110,0.05445346900000203,75.88,26.12,10.021268866408638
111,0.05457045300000196,76.76,25.24,10.16996902819507
112,0.05469782200000228,76.5,25.5,10.4601255127174
