iter,time,reward,steps,convergence
1,0.0012827229999992085,-225.04,184.46,90.09
2,0.0015891390000000172,-186.18,195.26,80.87916730278239
3,0.0020463429999999505,-199.0,200.0,71.7258216621978
4,0.002889416999998673,-196.3,197.62,62.1819333201978
5,0.0035881519999989564,-146.52,183.88,54.909933320197794
6,0.004498729999998119,-196.88,199.9,45.50885358782038
7,0.00497120600000045,-199.0,200.0,36.00091712419055
8,0.005857476000002748,2.86,91.06,26.501408665523627
9,0.005946525000002367,-111.48,156.92,19.391408665523624
10,0.006057164000001336,-161.58,184.8,10.07205993114286
11,0.006198536000002974,-72.82,140.48,9.431700341937002
12,0.007112889000005396,-87.08,143.96,9.111538713692543
13,0.007612890000004313,42.62,53.32,8.833520368062292
14,0.007760253000004269,-158.06,169.68,8.856950356187482
15,0.007917250000001985,-111.16,164.68,6.754055037866536
16,0.008113899000001368,43.32,55.4,7.170035515324953
17,0.008310199000003848,7.5,70.72,7.243682579776198
18,0.008703932000003078,18.24,73.48,7.222709207743071
19,0.008810358000001628,41.02,52.9,4.9213567359755555
20,0.008882761000002404,32.98,54.7,4.726913766613639
21,0.009025423000000643,33.7,64.26,5.1260306798506035
22,0.009141524000000345,-5.1,86.72,5.335868017018479
23,0.009234383000002566,-25.7,98.7,5.617898801272857
24,0.009340938000001131,-0.5,96.26,5.855620359830431
25,0.009502624000003124,-9.4,85.9,5.796079607706623
26,0.009669435000002835,-3.0,83.0,5.480092909123497
27,0.009998287000001937,73.76,28.24,5.730315344772418
28,0.010320358000001306,-8.96,92.78,6.063863964376666
29,0.010414230999998608,-115.0,154.56,6.6436798713301375
30,0.010575463999998647,26.8,75.2,6.952951684697117
31,0.010673981000000055,75.34,26.66,6.749035241451887
32,0.010796547999998296,73.1,28.9,6.678698452582651
33,0.010935675999999006,68.4,31.58,6.2479149693010125
34,0.011093941999998691,41.7,58.28,6.481036978361947
35,0.011253227000000976,-93.16,133.48,7.4842628131973274
36,0.011530161999999677,-53.18,120.98,7.770871210266796
37,0.011638189999999327,75.14,26.86,8.238111839966573
38,0.011720056999998008,55.16,44.82,8.25838037332072
39,0.01199977899999638,57.14,44.86,7.689511608901429
40,0.012093126999996429,72.66,29.34,7.510450057458824
41,0.012210509999995622,68.84,30.6,7.774708252046269
42,0.01243149199999749,40.56,61.44,7.731324348484618
43,0.012533171999997705,22.98,73.18,8.105823871524047
44,0.012648579999996912,29.06,70.92,8.18215412973873
45,0.012840830999994779,74.64,27.36,7.467384773013471
46,0.012964016999994499,-10.96,96.48,7.570948579439886
47,0.01308719999999397,-17.66,102.96,7.526104696406838
48,0.013355756999992252,-162.46,185.5,7.535113023292145
49,0.013552792999995233,48.68,51.3,7.681127133054237
50,0.013702581999993413,70.06,31.18,7.827661069963478
51,0.013769952999993507,-16.02,107.92,8.163201202988963
52,0.013976514999992418,-109.06,151.1,8.770332616824467
53,0.014153121999992635,-118.6,158.0,11.043783362037143
54,0.014510326999992884,41.48,51.32,10.926894346630359
55,0.01482693999999185,36.06,51.8,10.836134006519618
56,0.014909239999994384,-164.32,179.46,10.462495344675062
57,0.016073689999995366,72.24,29.76,10.229140972631466
58,0.016162897999997483,42.8,59.2,10.37051326116736
59,0.01625283599999605,-125.1,160.44,10.913019883476315
60,0.016381555999995356,-11.44,105.36,10.92655940948984
61,0.016475389999996537,36.28,61.68,10.505131671587467
62,0.01657121599999556,19.02,78.94,10.668264392326119
63,0.016677619999992288,39.14,54.78,8.713014357668191
64,0.016801620999995492,-44.74,116.44,8.787823879288464
65,0.017057399999995226,72.16,29.84,9.062288429942727
66,0.017146190999998367,40.7,61.3,9.497359362864167
67,0.017310533999999933,13.38,77.0,10.466193771034579
68,0.017405466999999675,54.02,39.9,10.523116479494394
69,0.017485739000001388,62.36,39.64,10.776976844982922
70,0.01756237300000052,54.14,45.84,10.60193910608983
71,0.017654982999999902,61.76,40.24,10.355568543417268
72,0.01774889500000043,41.82,60.18,9.807695544086465
73,0.017991021000000273,59.44,42.56,9.744531386203047
74,0.01810952599999993,74.64,27.36,9.285999123464794
75,0.018203122999999266,75.36,26.64,9.243335797816986
76,0.018284941999997528,75.96,26.04,9.380407479040526
77,0.018374938999997426,57.6,44.4,8.318036975156957
78,0.018445954999997127,70.66,29.32,8.73077783712039
79,0.018505453999996035,47.94,54.06,8.051106844567666
80,0.01863312699999753,75.72,26.28,8.00288937615382
81,0.018816420999996808,63.44,38.56,8.327449329033765
82,0.018915090999996664,69.6,30.38,8.581230327268523
83,0.019031403999999696,45.72,56.28,8.086981968703892
84,0.019181101999997452,-79.94,142.76,8.452895480696233
85,0.019303058999998512,55.6,44.92,8.012340447665979
86,0.019412092999999686,44.96,57.04,7.374495487499972
87,0.019490631000000036,18.72,75.2,7.862539515252337
88,0.019599337999999022,49.9,48.96,7.016139463154386
89,0.01968133399999772,31.76,63.24,6.725371968151611
90,0.01987354899999616,64.38,35.6,6.737476719589052
91,0.020032452999995343,-23.08,110.18,7.639076067157807
92,0.020119627999996226,34.94,64.96,7.964381014276336
93,0.020409773999997327,-57.42,126.48,8.673995703896164
94,0.020794618999996572,-199.0,200.0,8.929429012746814
95,0.020957702999996997,50.94,51.06,9.422868745106808
96,0.021038032999996403,76.32,25.68,10.10754021689198
97,0.021159900999993653,76.18,25.82,9.53030196488755
98,0.02127926799999358,-13.22,95.02,10.70897715944663
99,0.02177026399999349,40.14,61.86,11.560111632993202
100,0.02202689399999258,52.42,49.58,11.815607029805449
101,0.02219311799999346,20.88,77.08,11.258968127949272
102,0.022280927999993594,-15.9,101.74,11.084770684210943
103,0.022396230999991218,73.96,28.04,10.707274143142502
104,0.022459879999992438,68.48,33.52,11.463253464631773
105,0.022578091999992722,39.68,62.32,11.555187436365898
106,0.02271640099999317,36.62,63.36,11.650947786620119
107,0.022843487999995915,67.7,34.3,12.236954493882205
108,0.022952905999996887,61.28,40.72,11.1949424316746
109,0.023049119999996037,76.4,25.6,10.496202288400017
110,0.023128492999997974,75.76,26.24,11.848424069979547
111,0.023213422999997846,61.94,40.06,11.898348167324974
112,0.023293564999995908,56.32,45.68,11.20295706324028
113,0.023392140999995092,4.58,89.34,11.634077028683503
114,0.023570820999992748,67.1,34.9,11.864710825859726
115,0.023695474999989585,76.98,25.02,11.67708869595088
116,0.023778928999988125,76.54,25.46,11.923675160661789
117,0.023852940999987027,58.76,43.24,11.64673192989081
118,0.023963109999986187,61.18,40.82,11.457348627806997
