iter,time,reward,steps,convergence
1,0.0017799899999886293,-513.0,300.0,89.1
2,0.0027249500000152693,-506.16,300.0,80.01
3,0.003604612999993151,-572.45,300.0,70.11
4,0.004488267999988693,-486.79,298.44,60.21
5,0.006103961000007985,-574.83,300.0,51.120000000000005
6,0.006968448000009175,-419.07,300.0,45.63000000000001
7,0.007824835999997504,-440.79,298.3,35.730000000000004
8,0.008731881000016983,-391.86,300.0,26.639999999999997
9,0.009583791000011388,-401.0,299.47,17.468999999999998
10,0.010565370000051644,-398.86,300.0,8.378999999999996
11,0.011447940000095969,-393.28,300.0,8.378999999999996
12,0.012486031000094044,-383.58,297.46,7.568999999999997
13,0.013348471000085738,-409.04,299.59,8.378999999999996
14,0.01421625100010715,-396.76,300.0,10.988999999999995
15,0.015380216000096425,-375.39,299.61,10.988999999999995
16,0.01628152000012051,-348.46,300.0,9.188999999999997
17,0.017134821000126976,-357.72,300.0,9.188999999999997
18,0.018372477000127674,-356.94,300.0,10.988999999999995
19,0.019283014000109233,-365.7,299.53,11.069999999999997
20,0.020273693000092408,-353.93,300.0,10.332899999999997
21,0.021131618000140406,-339.78,299.17,11.061899999999996
22,0.022226934000116216,-351.63,297.77,11.871899999999995
23,0.023094682000078137,-358.55,300.0,13.671899999999994
24,0.02394810600009123,-340.04,300.0,11.061899999999996
25,0.02479812800009995,-318.36,300.0,11.768518970999995
26,0.025649005000104808,-345.66,300.0,9.968518970999995
27,0.026496288000089407,-326.85,300.0,9.968576844924893
28,0.027357385000129852,-331.87,300.0,7.358634048220523
29,0.028194673000143666,-315.18,300.0,14.887944048220524
30,0.0290386270001477,-315.95,300.0,14.815044048220523
31,0.02988787000015236,-327.06,299.96,14.086044048220526
32,0.030734692000123687,-375.01,300.0,13.340997948220524
33,0.031629915000166875,-412.46,298.43,15.140997948220525
34,0.032519586000205436,-315.36,300.0,15.140997948261468
35,0.03372980100022005,-314.12,300.0,18.03433928726147
36,0.034771211000247604,-306.27,300.0,17.22443033554448
37,0.03571548500025301,-303.12,300.0,17.224372461980018
38,0.03665406300024188,-300.39,300.0,17.95282174955459
39,0.037560361000259945,-299.81,300.0,9.613547989335451
40,0.038518132000262995,-301.55,300.0,9.613547989335451
41,0.03937512300029766,-310.41,300.0,9.613548076023367
42,0.04024847200031445,-312.32,300.0,9.548675623858944
43,0.04120039200034853,-314.45,300.0,5.1386837689732
44,0.042117151000354625,-300.53,300.0,5.1386837698129115
45,0.04339700000036828,-305.08,300.0,0.7287234598182352
46,0.0443270390003363,-305.08,300.0,0.7286324115357601
47,0.04535373900034756,-299.36,300.0,0.7286324111753743
48,0.04664169400035689,-299.27,300.0,0.00012599773124577496
