iter,time,reward,steps,convergence
1,0.0026736449999997802,-199.9,200.0,90.1
2,0.004900087000001108,-202.96,200.0,80.21317775617261
3,0.009207523000000606,-202.34,199.56,70.32628080978799
4,0.011271203999999813,-210.16,200.0,60.439306679101115
5,0.012963610999999986,-199.0,200.0,50.55423438219086
6,0.014026369999999844,-195.2,197.86,40.66737749606839
7,0.014897629000000023,-199.18,200.0,30.781452515056866
8,0.01578819200000048,-193.6,197.66,21.781452515056866
9,0.016668609000001666,-189.12,194.44,12.611343515056864
10,0.01721165400000224,-177.5,189.28,2.7265114111816544
11,0.01790927000000231,-190.74,196.6,1.7407806677655338
12,0.018999698000001786,-186.02,192.8,1.7438848253922188
13,0.02024789800000093,-198.06,199.42,2.262872310776848
14,0.02149368500000115,-199.0,200.0,2.5275953836447647
15,0.02304179900000136,-196.62,198.88,3.3000426356587456
16,0.0242138830000016,-199.0,200.0,3.373563164186366
17,0.0246483330000018,-195.82,196.88,3.956473082296199
18,0.025456540000002192,-199.0,200.0,3.449235611433669
19,0.026368740000002333,-199.0,200.0,3.107392243318545
20,0.026662672000002274,-199.0,200.0,3.7299980608277865
21,0.027551907000002984,-199.0,200.0,4.081451227703135
22,0.02849847300000441,-198.08,199.8,4.418422162801563
23,0.029457052000005035,-183.52,195.92,4.460327966072189
24,0.029736781000003987,-201.12,200.0,4.607272556379241
25,0.03085061700000402,-187.48,195.66,3.8946946737318635
26,0.03224922800000485,-199.72,200.0,4.144105560387311
27,0.03249106100000532,-199.72,200.0,3.5620287088805442
28,0.03338563600000555,-199.18,200.0,3.720933467346394
29,0.034261283000006415,-197.14,199.4,3.6077553605870363
30,0.035150748000006615,-197.62,199.7,3.2430665394131166
31,0.03547164300000816,-199.0,200.0,3.1435418203705243
32,0.03566519800000734,-199.0,200.0,3.423016090711402
33,0.036170265000006196,-199.0,200.0,2.8665901006214
34,0.036389885000005506,-174.56,191.72,2.685906475219828
35,0.037286542000005696,-199.0,200.0,3.4612713469284513
36,0.03747616200000614,-199.0,200.0,3.590133855107063
37,0.037669395000005323,-159.16,182.38,3.822507474212371
38,0.03789508500000416,-185.18,194.26,4.091419716842737
39,0.038273044000003864,-163.46,184.66,3.8341206468101037
40,0.03874482100000343,-7.18,99.08,3.789565471009604
41,0.03894394200000306,-182.56,193.66,3.5394494630895084
42,0.03914546300000232,-102.6,150.06,3.325165677366195
43,0.03931389700000132,-191.32,198.38,3.5163585431691624
44,0.03951315000000122,-72.98,142.66,3.2916989409180375
45,0.04042896099999993,-183.34,192.42,2.6127491951702
46,0.04076899999999917,-121.28,158.64,2.3156831088806404
47,0.041105355999999205,-197.04,193.64,2.2327233863792566
48,0.041555877999998714,-197.76,199.26,2.203271401143481
49,0.04172633999999853,-191.46,194.98,2.368529143767681
50,0.04258482899999727,-199.0,200.0,2.2392835616207067
51,0.04320707999999662,-153.6,176.82,2.381405418014377
52,0.044968490999997,-155.24,174.42,2.6275876042563757
53,0.04508835099999686,-85.82,135.3,2.5800494227455384
54,0.04564450599999681,-135.68,163.16,2.687009701596029
55,0.04579977999999585,-78.48,137.92,2.8456476481213935
56,0.04603220899999627,-180.58,189.66,3.4843292695792365
57,0.04625736099999678,63.44,38.56,4.1365237019822185
58,0.04675857499999658,-87.84,138.5,4.047017621959581
59,0.046923345999998034,-58.5,119.56,4.7615535894242855
60,0.047060828999999416,-16.1,82.52,4.812170002444103
61,0.047482236000000455,16.44,73.44,5.44762278689375
62,0.047593347000001174,-185.26,194.34,4.9277560973987455
63,0.047698979999999835,-9.38,96.7,5.509807470250399
64,0.04797254200000012,-155.44,174.62,6.198022792094074
65,0.0483592280000007,50.18,51.82,6.04682232524311
66,0.04881260700000034,65.88,36.12,5.599313518171813
67,0.048936844000001756,24.34,63.88,4.919443722473749
68,0.049021037000001044,-8.76,93.08,4.7031697873927545
69,0.04912808699999971,-128.0,159.86,3.940176280806637
70,0.049393558000000226,53.64,44.32,4.170154179973702
71,0.04951111100000105,69.66,30.32,3.508592530714387
72,0.049602072000000774,53.92,42.02,4.279480286018438
73,0.049709280000001854,-46.72,108.32,4.289488722041997
74,0.049834837000000576,-13.04,84.74,3.608767382780063
75,0.049956235999999876,56.78,39.16,4.016606106978027
76,0.05004085000000025,50.6,43.32,3.7872174846230586
77,0.05017923700000004,75.04,26.96,3.7876683211680318
78,0.050280081000000365,76.2,25.8,3.7866420431699113
79,0.05035128599999972,60.32,35.62,4.094601015370947
80,0.05047077999999949,49.16,42.74,4.160242638737847
81,0.05057672199999885,47.48,44.42,4.795897332588463
82,0.05071433800000058,41.58,48.3,4.593676417997815
83,0.051079830000000825,70.74,29.24,4.252821266040364
84,0.05117145500000042,63.32,34.64,4.2283079393145435
85,0.05128321399999969,74.92,27.08,4.320720189173121
86,0.051403211000000226,70.58,29.4,4.298204792664778
87,0.05157011500000053,59.64,36.3,5.053573292300199
88,0.0516700770000007,76.86,25.14,4.675173503496852
89,0.051789706999999296,70.1,29.52,4.9351767167757075
90,0.05194480800000001,75.74,26.26,4.667342435607667
91,0.052030209999999855,76.24,25.76,4.676349761183859
92,0.052119337999998905,74.94,27.06,4.1078642793261135
93,0.05222071499999892,75.36,26.64,4.342388782714863
94,0.05232822099999801,76.1,25.9,4.827758326178126
95,0.052421540999999294,70.64,29.34,4.251590140941375
96,0.0525316079999989,77.08,24.92,4.318781765596901
97,0.05264610799999936,70.24,29.74,3.535229123074708
98,0.05274127899999925,70.26,29.72,4.134704610661609
99,0.05290005500000028,70.38,29.6,4.123859923612862
100,0.053072395999999245,76.52,25.48,4.507862592883027
101,0.053204234999999045,75.46,26.54,4.304338569975664
102,0.05329972299999852,76.1,25.9,4.713962284125933
103,0.05338453199999904,76.76,25.24,4.673978974580703
104,0.05347475699999826,69.6,30.38,4.776275544689062
105,0.053586947999999524,72.84,28.4,5.174908266241841
106,0.0536951590000001,76.8,25.2,5.645398338654923
107,0.05378386399999968,75.28,26.72,5.997709583543727
108,0.053869003999999165,76.06,25.94,5.529495209129609
109,0.053974805999999376,70.52,29.46,5.5778375448219295
110,0.054281485999998935,75.6,26.4,5.726179478021697
111,0.05436230699999811,75.82,26.18,5.77052432468338
112,0.05447364799999832,75.74,26.26,5.801487550558465
113,0.05544102899999892,76.76,25.24,5.685150953299076
114,0.05556585699999772,76.7,25.3,5.6429850764168465
115,0.0556709059999978,75.52,26.48,5.879415600608638
116,0.055813350999997624,75.26,26.74,5.864522629002617
117,0.05591068999999749,76.0,26.0,6.0722005042713345
118,0.05600067899999672,70.2,27.26,6.268015475353205
119,0.05609612599999636,76.44,25.56,6.1157595974641055
120,0.05615784499999599,76.26,25.74,6.040810921476646
121,0.056261865999996274,76.56,25.44,6.025775063010673
122,0.05635930599999561,75.56,26.44,6.053636736306134
123,0.056446473999995916,69.56,30.42,5.667555045032662
124,0.05652688999999533,76.78,25.22,5.592926157271011
125,0.056602511999996,76.3,25.7,5.391716907173115
126,0.05667016399999447,76.5,25.5,5.1803909116771125
127,0.056758156999995535,76.84,25.16,4.997503434661683
128,0.05683604799999564,76.66,25.34,4.963502284995306
129,0.056962116999994095,75.62,26.38,4.460323455460721
130,0.057066390999994,76.02,25.98,4.395407213399913
131,0.05715285599999298,74.94,27.06,4.327780308468286
132,0.06424995999999261,76.16,25.84,4.171212428614503
133,0.06443612099999285,75.76,26.24,4.160016726399933
134,0.06461493999999313,76.3,25.7,4.080827771601518
135,0.06481750799999375,76.34,25.66,4.017058775971533
136,0.0650113299999937,76.06,25.94,4.262306292816096
137,0.06520603899999244,76.8,25.2,4.443272979786945
138,0.06531666299999195,76.06,25.94,4.5952922915253955
139,0.0654233979999912,74.78,27.22,4.943126762543329
140,0.06551921099999092,76.0,26.0,4.827594211577127
141,0.06561416399999054,76.1,25.9,4.957382156742069
142,0.06578966099999128,75.6,26.4,4.589222005908203
143,0.06593862299999209,76.4,25.6,4.559153593713881
144,0.06608227099999198,70.44,29.54,4.685185965124683
145,0.06618737399999297,75.68,26.32,4.590201591245394
146,0.06630003499999226,76.36,25.64,4.425368488613582
147,0.06658283499999307,76.66,25.34,3.839758131648859
148,0.06681100499999282,76.62,25.38,3.9181643911747486
149,0.0669635709999934,76.38,25.62,4.224260731256808
150,0.06714358699999323,76.04,25.96,4.186091297225267
151,0.06722803599999416,75.72,26.28,3.6049021254851548
152,0.06740975299999441,76.14,25.86,4.178168108632996
153,0.06750996399999387,76.04,25.96,4.204756360544795
154,0.06768794199999384,75.96,26.04,4.138235145260699
155,0.06785882899999329,75.3,26.7,4.343021593986148
156,0.06796866499999332,75.9,26.1,4.372357957360125
157,0.06807955899999207,76.06,25.94,4.945777249531508
158,0.06820194699999149,75.94,26.06,4.751209074672511
159,0.06830589199999082,76.16,25.84,4.359163805123597
160,0.06839544699999145,76.4,25.6,4.285229023834544
161,0.06850275799999217,75.5,26.5,4.276057150813224
162,0.068614492999993,76.26,25.74,4.12684659402223
163,0.06896599299999195,75.86,26.14,4.565799574362038
164,0.06904393699999112,77.54,24.46,4.373107562795421
165,0.06914716399999143,76.76,25.24,4.3195483466083235
166,0.06922961499999047,75.18,26.82,4.057786229166993
167,0.06931464299998957,76.1,25.9,3.8836681622045455
168,0.06949329899999057,76.78,25.22,3.9712055726392492
169,0.06956655799999112,76.3,25.7,3.9263143937842684
170,0.06965940299999218,76.28,25.72,3.855674974628679
171,0.06979416699999241,75.72,26.28,4.167708578919083
172,0.06990694699999267,75.32,26.68,3.8274374094804813
173,0.07000730799999211,76.12,25.88,3.8166830144839055
174,0.07008714799999183,76.66,25.34,3.5330134846786736
175,0.07016949799999317,76.2,25.8,3.047024677412816
176,0.07026691899999449,76.98,25.02,3.3011794700774653
177,0.07037577399999506,76.1,25.9,2.8730787998808323
178,0.07045886799999401,75.72,26.28,2.7494508867245924
179,0.07054328999999449,77.1,24.9,2.4831397665701833
180,0.07062241799999391,76.86,25.14,2.747376813293463
181,0.07073034599999417,75.52,26.48,2.9905664543939166
182,0.0708028269999943,77.04,24.96,3.4358648910371685
183,0.07087966899999465,75.58,26.42,3.5125893998405333
184,0.07095476999999484,75.94,26.06,3.7830120860269867
185,0.0710662939999942,76.18,25.82,4.198214981650874
186,0.07113412399999319,75.14,26.86,4.381162824631263
187,0.07124584999999328,75.98,26.02,4.381858600567904
188,0.07135745299999385,76.26,25.74,4.288956269279746
189,0.07146804099999393,76.98,25.02,4.783636267381707
190,0.0715538139999925,75.62,26.38,4.656583338491731
191,0.07163989399999338,76.42,25.58,4.4435156500609025
192,0.0717558259999933,74.98,27.02,4.344762327443926
193,0.07186751299999194,60.82,29.44,4.278161637112751
194,0.0719395519999928,77.0,25.0,3.9660920099569323
195,0.07202457399999318,72.6,28.68,3.8215193808567207
196,0.07211315599999324,76.22,25.78,3.169924547535027
197,0.0721971269999937,76.4,25.6,3.465366596357529
198,0.0723025269999944,76.76,25.24,3.6412665077284587
199,0.07238704399999385,75.68,26.32,3.472696125114999
200,0.07252358699999384,75.7,26.3,3.485582829128228
201,0.07259817399999413,76.5,25.5,3.4948052408137764
202,0.07268135199999293,75.72,26.28,3.014824505576357
203,0.07275884099999352,77.16,24.84,2.850571291100217
204,0.07285785499999342,76.12,25.88,3.2250946203884467
205,0.07299462299999426,76.16,25.84,3.3030546251970385
206,0.07306965199999382,75.08,26.92,3.819964007338112
207,0.07314291799999495,76.7,25.3,3.8451208968204553
208,0.07328097599999595,75.62,26.38,3.9960933382391977
209,0.07341633799999592,76.02,25.98,3.686340522304042
210,0.07359265299999507,76.24,25.76,3.645309703564942
211,0.07368535099999463,77.12,24.88,3.643468415780524
212,0.07385139699999499,77.28,24.72,4.132276552299637
213,0.07401359699999333,75.36,26.64,4.343851877835178
214,0.07422510799999316,75.2,26.8,4.377506675569905
215,0.07431639599999329,77.6,24.4,4.206536858042344
216,0.07443674099999242,75.54,26.46,4.200650634862207
217,0.0745928109999916,76.06,25.94,4.153418475243393
218,0.07472577799999236,76.48,25.52,3.943881921023318
219,0.07480948799999254,75.84,26.16,4.380575762212617
220,0.07489000399999313,75.24,26.76,4.053107529649788
221,0.07502127599999397,76.8,25.2,3.865039716891867
222,0.07518867299999243,76.14,25.86,3.564289616219651
223,0.07555909299999364,76.22,25.78,3.3615721343176985
224,0.07565570499999374,76.34,25.66,3.2490642789117588
