iter,time,reward,steps,convergence
1,0.0017571669999991713,-199.0,200.0,89.21000000000001
2,0.0027411269999984,-200.38,194.38,79.33711537307941
3,0.003668555999999157,-199.0,200.0,69.74511537307941
4,0.00458965400000011,-199.0,200.0,59.87064772391467
5,0.00553286999999969,-199.0,200.0,50.24784772391466
6,0.006249425000000031,-199.0,200.0,40.37640505362722
7,0.0073927949999994524,-199.9,200.0,30.55242533610355
8,0.00829976299999835,-199.0,200.0,20.68179943472621
9,0.009160860999999798,-199.0,200.0,11.072540335979038
10,0.00983404599999993,-199.0,200.0,1.2005385220568414
11,0.010782235999998946,-199.72,200.0,1.121237557337159
12,0.011924299999998667,-200.62,200.0,1.124403578175445
13,0.01296477999999901,-202.06,199.22,0.8477051215214161
14,0.013426917999998622,-238.64,199.14,1.132172770686165
15,0.013982751999998655,-199.0,200.0,1.1155662351096622
16,0.015408860999999163,-200.26,200.0,1.397008905397108
17,0.016270675999997763,-199.9,200.0,1.355190792006971
18,0.016751936999996886,-199.0,200.0,1.3543550450803992
19,0.017246917999996114,-199.0,200.0,1.2881461438275665
20,0.018112328999997374,-290.54,197.26,1.2875201590818066
21,0.019215008999998062,-202.24,200.0,1.2853220823766036
22,0.019922208999997082,-199.0,200.0,1.4991929616107313
23,0.020787435999997328,-200.8,200.0,1.5308858870493396
24,0.02163672999999733,-195.2,198.22,1.2565319972550568
25,0.02242707599999605,-199.0,200.0,1.025505167732399
26,0.022835095999996113,-172.78,191.96,0.9329874574024728
27,0.0233749349999961,-199.0,200.0,0.9338049634811639
28,0.024086464999996338,-195.34,197.02,0.9394361644368743
29,0.024994240999996364,-200.14,194.66,0.7531537253023075
30,0.02532243799999634,-197.24,198.2,0.7529191527263762
31,0.0257030419999964,-199.0,200.0,0.7590704387633025
32,0.026556776999996146,-199.18,200.0,0.5490357067126282
33,0.02744855399999757,-197.78,196.16,0.7959119005213864
34,0.02785808299999637,-200.02,197.6,0.8716553133847853
35,0.028462166999995375,-199.0,200.0,0.8757264100143232
36,0.02919293199999551,-193.56,198.6,0.9679239376617617
37,0.029511666999995967,-195.68,198.7,0.9984611271918282
38,0.029692083999995234,-199.0,200.0,1.0729305417716233
39,0.03054699899999669,-206.3,200.0,1.0689466869393314
40,0.031260503999996914,-199.0,200.0,1.351306826755571
41,0.032121728999996435,-189.72,196.78,1.3407250902958991
42,0.03242900099999524,-199.0,200.0,1.3482054952227684
43,0.03328739799999525,-193.86,198.9,1.1744296934830885
44,0.03347970299999581,-129.5,170.72,1.097848686333363
45,0.03435351099999551,-194.76,197.78,1.100338909125729
46,0.035191876999995486,-218.62,200.0,0.9792999754137824
47,0.035417716999996074,-199.9,200.0,0.9409589938855476
48,0.035747923999997155,-188.24,197.14,1.0062008222772847
49,0.0360018809999989,-197.58,199.66,1.0140624020909073
50,0.03620538499999881,-208.9,200.0,0.8096800753466027
51,0.03659131899999757,-231.04,200.0,0.8242785214115329
52,0.03726284599999907,-196.82,198.04,0.8238339678685648
53,0.03747923999999969,-192.74,192.96,0.7237450599771307
54,0.03779244300000073,-199.0,200.0,0.720715791622213
55,0.03864954600000026,-149.44,180.38,0.7925765981410265
56,0.03965256400000072,-11.38,107.32,0.6286944393936651
57,0.040245843000001,-199.18,200.0,0.7094013485536224
58,0.041109646000000666,-227.34,197.1,0.5748096709427741
59,0.04196076000000026,-186.4,195.48,0.5648775145925853
60,0.042213903000000386,-199.0,200.0,0.5804479297796021
61,0.04245744200000168,-85.58,151.22,0.5861664300158054
62,0.042806577000000345,-169.66,188.84,0.584521592167242
63,0.04329066300000051,-184.22,193.3,0.5878135037753267
64,0.04343837499999914,-179.5,194.64,0.6637103559235868
65,0.0439325489999991,-164.14,185.34,0.5960695303139417
66,0.04478072599999905,-193.96,196.98,0.6114906343990952
67,0.04492587299999862,-199.0,200.0,0.53117667976353
68,0.0457795319999974,-92.84,154.44,0.5259289277054222
69,0.046298899999998255,-181.9,189.0,0.54467077027128
70,0.04708141299999724,-123.74,163.12,0.4478999744688196
